7964-VEXDG,21,Yes,Yes,No,Month-to-month,Electronic check,8035,No
2404-JIBFC,55,Yes,Yes,Yes,Two year,Bank transfer (automatic),851,No
0778-NELLA,9,No,No phone service,Yes,Month-to-month,Credit card (automatic),347,Yes
4632-PAOYU,22,Yes,No,No internet service,One year,Mailed check,1995,No
3803-KMQFW,1,Yes,No,No internet service,Month-to-month,Mailed check,2055,Yes
2990-OGYTD,67,Yes,Yes,Yes,Two year,Bank transfer (automatic),8615,No
6646-JPPHA,14,Yes,No,No,Month-to-month,Electronic check,7885,No
9572-MTILT,59,Yes,Yes,Yes,Month-to-month,Electronic check,10675,Yes
7658-UYUQS,21,Yes,No,Yes,Month-to-month,Bank transfer (automatic),8655,No
7880-XSOJX,4,No,No phone service,No,Month-to-month,Mailed check,424,No
4589-IUAJB,70,Yes,Yes,No internet service,Two year,Bank transfer (automatic),2425,No
0329-GTIAJ,3,Yes,No,Yes,Month-to-month,Electronic check,979,Yes
8746-BFOAJ,21,Yes,No,No internet service,One year,Bank transfer (automatic),205,No
8457-XIGKN,20,Yes,No,No internet service,Month-to-month,Credit card (automatic),196,No
6072-NUQCB,22,Yes,No,No internet service,One year,Bank transfer (automatic),2025,No
6629-CZTTH,1,Yes,No,No,Month-to-month,Mailed check,557,Yes
8838-GPHZP,63,Yes,No,No internet service,Two year,Mailed check,206,No
8750-QWZAJ,70,Yes,No,No internet service,Two year,Bank transfer (automatic),198,No
5364-EVNIB,13,Yes,No,No,Month-to-month,Electronic check,798,Yes
6918-UMQCG,5,Yes,No,Yes,Month-to-month,Electronic check,802,No
0675-NCDYU,72,Yes,Yes,Yes,Two year,Credit card (automatic),1164,No
6339-DKLMK,13,No,No phone service,No,Month-to-month,Electronic check,3165,No
5088-QZLRL,1,Yes,No,No internet service,Month-to-month,Electronic check,2065,No
8023-QHAIO,56,Yes,Yes,No,Month-to-month,Bank transfer (automatic),7685,No
4397-FRLTA,4,Yes,No,No internet service,Month-to-month,Mailed check,2015,No
3057-VJJQE,35,Yes,Yes,No,Two year,Mailed check,5525,No
5087-SUURX,18,No,No phone service,Yes,Month-to-month,Electronic check,3905,Yes
2302-OUZXB,72,Yes,Yes,Yes,Two year,Bank transfer (automatic),8215,No
8133-ANHHJ,49,Yes,Yes,No,One year,Bank transfer (automatic),103,No
2270-CHBFN,44,Yes,Yes,No,Month-to-month,Credit card (automatic),951,No
0013-EXCHZ,3,Yes,No,Yes,Month-to-month,Mailed check,839,Yes
5982-FPVQN,37,Yes,Yes,No,Month-to-month,Electronic check,9515,No
9107-UKCKY,61,Yes,Yes,Yes,One year,Electronic check,798,No
4654-ULTTN,70,Yes,Yes,No,Two year,Credit card (automatic),748,No
5546-BYZSM,41,Yes,No,No internet service,Month-to-month,Electronic check,2045,No
1492-KGETH,70,Yes,Yes,No,One year,Bank transfer (automatic),7835,No
4163-HFTUK,51,Yes,No,No internet service,One year,Electronic check,191,No
8215-NGSPE,42,Yes,No,No internet service,Two year,Mailed check,20,No
2225-ZRGSG,70,Yes,Yes,No,Two year,Bank transfer (automatic),939,Yes
8859-YSTWS,48,Yes,No,No internet service,One year,Bank transfer (automatic),1995,No
5271-YNWVR,68,Yes,Yes,Yes,Two year,Electronic check,11315,Yes
7601-DHFWZ,48,Yes,Yes,No internet service,Two year,Credit card (automatic),24,No
2657-ALMWY,26,Yes,No,No,Month-to-month,Electronic check,8495,Yes
6330-JKLPC,11,Yes,Yes,No,Month-to-month,Bank transfer (automatic),805,Yes
4667-OHGKG,1,Yes,No,No internet service,Month-to-month,Mailed check,193,Yes
1707-HABPF,46,Yes,No,Yes,One year,Bank transfer (automatic),913,No
7253-UVNDW,46,Yes,No,No,Two year,Credit card (automatic),5435,Yes
0487-VVUVK,25,Yes,No,No internet service,Month-to-month,Mailed check,1915,No
7228-OMTPN,4,Yes,No,Yes,Month-to-month,Electronic check,8845,Yes
5063-IUOKK,13,Yes,No,No internet service,Two year,Mailed check,1975,No
4508-OEBEY,31,Yes,No,No,One year,Credit card (automatic),755,No
0027-KWYKW,23,Yes,Yes,Yes,Month-to-month,Electronic check,8375,No
2308-STERM,2,Yes,No,No internet service,Month-to-month,Mailed check,194,No
6284-AHOOQ,22,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),905,Yes
2344-JMOGN,9,Yes,No,Yes,Month-to-month,Mailed check,9485,Yes
3799-ISUZQ,7,Yes,No,No,Month-to-month,Bank transfer (automatic),6995,Yes
9152-AMKAK,6,Yes,No,Yes,Two year,Mailed check,8025,No
1794-HBQTJ,1,Yes,No,No,Month-to-month,Credit card (automatic),486,Yes
9432-VOFYX,17,Yes,No,No,Month-to-month,Electronic check,708,No
8049-WJCLQ,10,Yes,No,Yes,Month-to-month,Mailed check,602,No
6586-PSJOX,15,Yes,No,No,One year,Credit card (automatic),552,No
1320-HTRDR,3,Yes,Yes,No,Month-to-month,Electronic check,755,Yes
6847-KJLTS,58,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),1004,No
9670-BPNXF,45,Yes,No,No,One year,Credit card (automatic),6255,No
3913-FCUUW,72,Yes,Yes,No,Two year,Bank transfer (automatic),7045,No
3301-VKTGC,68,Yes,Yes,No,One year,Bank transfer (automatic),855,No
1493-AMTIE,1,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),202,Yes
0816-TSPHQ,2,Yes,No,No internet service,Month-to-month,Mailed check,2075,No
9932-WBWIK,11,Yes,No,No internet service,Month-to-month,Mailed check,2035,No
4619-EVPHY,20,Yes,No,Yes,One year,Bank transfer (automatic),91,No
6424-ELEYH,3,Yes,Yes,No,Month-to-month,Credit card (automatic),7475,Yes
9115-YQHGA,40,Yes,No,No,Month-to-month,Electronic check,511,No
4462-CYWMH,62,Yes,Yes,No,Month-to-month,Bank transfer (automatic),898,No
8963-MQVYN,22,Yes,No,No internet service,Month-to-month,Electronic check,2055,No
2458-EOMRE,11,Yes,No,No,Month-to-month,Bank transfer (automatic),6405,No
5028-HTLJB,1,Yes,No,No internet service,Month-to-month,Mailed check,2005,Yes
9801-GDWGV,39,Yes,Yes,Yes,Month-to-month,Electronic check,10345,Yes
6542-LWGXJ,3,No,No phone service,No,Month-to-month,Mailed check,25,No
5567-GZKQY,58,Yes,No,No internet service,Two year,Credit card (automatic),203,No
1222-LRYKO,6,Yes,Yes,No internet service,Month-to-month,Mailed check,2635,No
2320-JRSDE,1,Yes,No,No internet service,Month-to-month,Electronic check,199,Yes
0601-WZHJF,14,No,No phone service,Yes,Month-to-month,Electronic check,4635,Yes
4423-JWZJN,64,Yes,Yes,No,One year,Credit card (automatic),9025,No
5143-WMWOG,1,Yes,No,No internet service,Month-to-month,Electronic check,1995,Yes
6490-FGZAT,6,Yes,No,No internet service,Month-to-month,Mailed check,2065,No
5393-RXQSZ,1,Yes,No,No,Month-to-month,Electronic check,796,Yes
7452-FOLON,39,Yes,Yes,No internet service,One year,Bank transfer (automatic),2545,No
0231-LXVAP,1,Yes,No,No,Month-to-month,Electronic check,759,Yes
9444-JTXHZ,1,Yes,No,No,Month-to-month,Electronic check,762,Yes
4942-VZZOM,64,Yes,Yes,Yes,One year,Credit card (automatic),6615,No
5510-BOIUJ,1,Yes,No,No internet service,Month-to-month,Mailed check,1925,Yes
7502-BNYGS,46,Yes,No,Yes,Month-to-month,Credit card (automatic),691,No
4291-HYEBC,28,No,No phone service,No,One year,Electronic check,391,No
6147-CBCRA,33,Yes,No,No internet service,Month-to-month,Mailed check,2005,No
6047-SUHPR,39,Yes,No,No,One year,Electronic check,598,No
4471-KXAUH,42,Yes,Yes,No,Month-to-month,Electronic check,843,Yes
9752-ZNQUT,1,Yes,No,No,Month-to-month,Electronic check,486,No
1576-PFZIW,70,Yes,No,Yes,Two year,Credit card (automatic),10535,No
5666-MBJPT,65,Yes,Yes,No internet service,Two year,Bank transfer (automatic),251,No
7312-XSBAT,1,Yes,No,No,Month-to-month,Electronic check,4975,No
3096-GKWEB,18,Yes,Yes,Yes,Month-to-month,Electronic check,9475,No
2371-JQHZZ,24,Yes,Yes,Yes,Month-to-month,Electronic check,93,No
0674-GCDXG,63,Yes,Yes,No,Two year,Bank transfer (automatic),719,No
1121-QSIVB,44,Yes,Yes,Yes,One year,Mailed check,7755,No
4396-KLSEH,4,Yes,No,No internet service,Month-to-month,Electronic check,1985,No
3244-DCJWY,1,Yes,No,No,Month-to-month,Electronic check,7025,Yes
2824-MYYBN,37,Yes,Yes,Yes,Month-to-month,Electronic check,9525,No
0875-CABNR,10,Yes,No,No,Month-to-month,Credit card (automatic),846,Yes
6345-HOVES,34,No,No phone service,No,Month-to-month,Bank transfer (automatic),2505,No
8318-LCNBW,35,No,No phone service,Yes,One year,Credit card (automatic),5315,No
6469-QJKZW,4,Yes,No,No internet service,Month-to-month,Electronic check,2015,No
1217-VASWC,43,Yes,No,Yes,One year,Bank transfer (automatic),10055,No
7812-FZHPE,17,Yes,Yes,No internet service,Month-to-month,Mailed check,241,Yes
6370-ZVHDV,61,Yes,Yes,No internet service,Two year,Bank transfer (automatic),253,No
5915-DGNVC,49,Yes,Yes,No,One year,Electronic check,718,No
6260-XLACS,4,Yes,No,No internet service,One year,Mailed check,197,No
3566-CAAYU,64,No,No phone service,No,Two year,Electronic check,4985,No
4983-CCWMC,3,Yes,No,No,Month-to-month,Mailed check,696,No
9103-CXVOK,1,Yes,No,No internet service,Month-to-month,Electronic check,1975,No
2896-TBNBE,40,Yes,No,No,One year,Electronic check,808,No
4797-AXPXK,1,Yes,No,No,Month-to-month,Electronic check,60,Yes
6982-UQZLY,1,Yes,No,No internet service,Month-to-month,Mailed check,2085,Yes
2522-WLNSF,34,Yes,No,Yes,One year,Bank transfer (automatic),642,No
0193-ESZXP,58,Yes,No,Yes,One year,Credit card (automatic),1055,Yes
4475-NVTLU,45,Yes,No,No internet service,Two year,Electronic check,192,No
4369-HTUIF,6,Yes,No,Yes,Month-to-month,Bank transfer (automatic),8515,Yes
9386-LDCZR,43,Yes,No,No,One year,Credit card (automatic),9065,No
9585-KKMFD,41,Yes,No,No internet service,Two year,Mailed check,20,No
5399-ZIMKF,5,Yes,No,No,Month-to-month,Electronic check,7465,No
0336-KXKFK,72,No,No phone service,Yes,Two year,Credit card (automatic),612,No
5619-XZZKR,4,Yes,No,No internet service,One year,Mailed check,1995,No
3948-FVVRP,9,Yes,No,No,Month-to-month,Mailed check,548,No
5327-XOKKY,72,Yes,Yes,Yes,Two year,Credit card (automatic),7345,No
1813-JYWTO,72,Yes,Yes,No,Two year,Bank transfer (automatic),8045,No
0156-FVPTA,22,Yes,No,No,Month-to-month,Electronic check,542,Yes
0654-HMSHN,21,Yes,Yes,Yes,Month-to-month,Electronic check,1044,Yes
6719-OXYBR,15,Yes,No,Yes,Month-to-month,Electronic check,853,No
5287-QWLKY,71,Yes,Yes,Yes,Month-to-month,Credit card (automatic),1051,Yes
0795-XCCTE,72,Yes,Yes,No internet service,Two year,Bank transfer (automatic),254,No
0168-XZKBB,19,Yes,Yes,Yes,Month-to-month,Electronic check,8685,No
5196-SGOAK,1,Yes,No,No,Month-to-month,Electronic check,757,Yes
4537-DKTAL,2,Yes,No,No,Month-to-month,Electronic check,4555,No
7072-MBHEV,11,Yes,Yes,No,Month-to-month,Credit card (automatic),781,No
5602-BVFMK,12,Yes,No,No internet service,One year,Mailed check,193,No
1891-UAWWU,20,Yes,Yes,Yes,Month-to-month,Electronic check,908,Yes
8204-TIFGJ,23,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),203,No
8050-DVOJX,49,Yes,Yes,No,Two year,Credit card (automatic),8135,No
6108-OQZDQ,4,Yes,Yes,Yes,Month-to-month,Electronic check,9795,Yes
0363-QJVFX,32,Yes,Yes,Yes,Month-to-month,Credit card (automatic),10815,Yes
8903-XEBGX,2,Yes,No,No,Month-to-month,Electronic check,553,No
8169-SAEJD,69,No,No phone service,Yes,Two year,Credit card (automatic),5655,No
9840-DVNDC,6,Yes,No,Yes,Month-to-month,Credit card (automatic),805,Yes
1089-XZWHH,24,Yes,No,No internet service,Two year,Mailed check,197,No
2325-WINES,32,Yes,Yes,Yes,One year,Credit card (automatic),10405,No
6064-ZATLR,27,Yes,No,No,Two year,Bank transfer (automatic),5285,No
3096-JRDSO,27,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),1043,Yes
7824-PANSQ,58,Yes,Yes,No,Month-to-month,Bank transfer (automatic),8065,No
8042-JVNFH,1,Yes,No,No,Month-to-month,Mailed check,7135,Yes
2888-ADFAO,47,Yes,No,No internet service,Two year,Bank transfer (automatic),213,No
3374-LXDEV,13,Yes,Yes,No,Month-to-month,Electronic check,894,Yes
4072-IPYLT,36,Yes,No,No,Month-to-month,Credit card (automatic),5105,No
7167-PCEYD,67,Yes,No,No internet service,Two year,Mailed check,198,No
4936-YPJNK,10,Yes,No,No internet service,Month-to-month,Mailed check,199,No
1580-BMCMR,19,Yes,No,No,Month-to-month,Electronic check,873,No
4817-KEQSP,71,Yes,No,No internet service,Two year,Bank transfer (automatic),1985,No
9251-AWQGT,48,Yes,No,No internet service,Two year,Mailed check,20,No
8749-CLJXC,1,Yes,No,No internet service,Month-to-month,Mailed check,2005,No
5049-GLYVG,1,Yes,No,No internet service,Month-to-month,Mailed check,206,Yes
4199-QHJNM,67,Yes,Yes,Yes,Two year,Bank transfer (automatic),1029,No
8882-TLVRW,69,No,No phone service,No,Two year,Mailed check,391,No
5883-GTGVD,19,Yes,Yes,Yes,Month-to-month,Electronic check,9995,Yes
5135-GRQJV,72,Yes,Yes,Yes,Two year,Mailed check,1145,No
2384-OVPSA,38,Yes,No,No internet service,Two year,Mailed check,202,No
1371-WEPDS,40,Yes,No,No,One year,Electronic check,558,No
3580-GICBM,61,Yes,Yes,No internet service,Two year,Mailed check,242,No
9730-DRTMJ,32,Yes,Yes,Yes,One year,Credit card (automatic),728,No
4686-UXDML,21,Yes,Yes,Yes,Month-to-month,Credit card (automatic),9985,No
3349-ANQNH,59,Yes,Yes,Yes,One year,Electronic check,995,No
2398-YPMUR,13,Yes,No,No,Month-to-month,Electronic check,7015,Yes
0932-YIXYU,47,Yes,No,No internet service,Two year,Credit card (automatic),2025,No
7480-SPLEF,69,Yes,Yes,No internet service,Two year,Bank transfer (automatic),26,No
7636-XUHWW,2,Yes,No,No internet service,Month-to-month,Credit card (automatic),199,No
1431-CYWMH,22,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),1905,No
5937-EORGB,15,Yes,Yes,Yes,Month-to-month,Electronic check,965,No
5539-HIVAK,28,Yes,Yes,No internet service,Month-to-month,Mailed check,257,No
9985-MWVIX,1,Yes,No,No,Month-to-month,Mailed check,7015,Yes
1421-HCERK,30,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),1057,No
9633-XQABV,3,Yes,No,No,Month-to-month,Electronic check,7025,No
0716-BQNDX,57,Yes,Yes,No,Two year,Electronic check,9375,No
1265-XTECC,68,Yes,Yes,No,One year,Credit card (automatic),9655,Yes
1183-CANVH,23,Yes,No,Yes,One year,Bank transfer (automatic),60,No
1972-XMUWV,65,Yes,No,Yes,Two year,Credit card (automatic),598,No
8679-LZBMD,44,Yes,No,Yes,One year,Bank transfer (automatic),9065,No
3407-JMJQQ,71,Yes,Yes,Yes,Two year,Bank transfer (automatic),109,No
6252-DFGTK,37,Yes,Yes,No,One year,Credit card (automatic),681,No
1539-LNKHM,12,Yes,No,No internet service,Month-to-month,Mailed check,204,No
0289-IVARM,35,Yes,No,No,Month-to-month,Electronic check,6055,No
4057-FKCZK,58,Yes,Yes,Yes,Two year,Bank transfer (automatic),825,No
4291-TPNFG,72,Yes,Yes,No,Two year,Bank transfer (automatic),823,No
6087-YPWHO,72,Yes,Yes,No,Two year,Mailed check,6815,No
2237-ZFSMY,39,Yes,No,Yes,One year,Electronic check,9555,Yes
1722-LDZJS,53,Yes,No,No internet service,One year,Credit card (automatic),202,No
1818-ESQMW,27,Yes,No,No,Month-to-month,Electronic check,892,No
4871-JTKJF,1,Yes,No,No,Month-to-month,Electronic check,6965,Yes
7401-RUBNK,18,Yes,No,No,Month-to-month,Electronic check,748,No
0506-YLVKJ,46,Yes,No,No internet service,Two year,Mailed check,202,No
6711-VTNRE,36,Yes,No,No,Month-to-month,Electronic check,8755,Yes
4815-GBTCD,4,No,No phone service,No,Month-to-month,Electronic check,2515,No
2805-AUFQN,25,Yes,No,No internet service,Two year,Credit card (automatic),198,No
0980-PVMRC,40,No,No phone service,Yes,Month-to-month,Electronic check,5085,No
7233-DRTRF,63,Yes,Yes,Yes,Month-to-month,Electronic check,1024,No
3500-RMZLT,15,Yes,No,No,Month-to-month,Mailed check,963,Yes
3873-NFTGI,14,Yes,Yes,No,Month-to-month,Credit card (automatic),555,No
1162-ECVII,72,Yes,Yes,Yes,Two year,Bank transfer (automatic),10975,No
7048-GXDAY,39,Yes,Yes,Yes,Month-to-month,Electronic check,1064,No
4548-SDBKE,5,Yes,Yes,Yes,Month-to-month,Electronic check,852,Yes
8066-POXGX,13,No,No phone service,No,Month-to-month,Electronic check,351,Yes
7129-CAKJW,17,Yes,Yes,No,Month-to-month,Bank transfer (automatic),8005,No
8695-ARGXZ,34,Yes,Yes,No,Month-to-month,Electronic check,7555,No
3570-YUEKJ,42,Yes,No,No,Month-to-month,Electronic check,4955,No
4143-OOBWZ,5,Yes,Yes,No,Month-to-month,Electronic check,813,Yes
7854-EKTJL,2,Yes,No,No internet service,Month-to-month,Electronic check,196,Yes
8464-EETCQ,57,Yes,No,No internet service,Two year,Credit card (automatic),188,No
2419-FSORS,72,Yes,Yes,Yes,Two year,Electronic check,1084,No
9102-IAYHT,17,Yes,Yes,No,Month-to-month,Electronic check,8545,Yes
6754-LZUKA,61,Yes,Yes,Yes,Two year,Bank transfer (automatic),809,No
3422-LYEPQ,1,Yes,No,No,Month-to-month,Electronic check,71,Yes
8099-MZPUJ,48,Yes,Yes,Yes,Two year,Credit card (automatic),1118,No
0787-LHDYT,16,Yes,No,No internet service,Month-to-month,Credit card (automatic),206,No
2642-DTVCO,9,Yes,Yes,No,Month-to-month,Electronic check,8505,Yes
4361-JEIVL,1,Yes,No,No,Month-to-month,Electronic check,444,Yes
3197-NNYNB,65,Yes,Yes,Yes,Two year,Credit card (automatic),1051,No
3396-DKDEL,70,Yes,Yes,Yes,Two year,Credit card (automatic),11515,No
1752-OZXFY,60,Yes,No,Yes,One year,Mailed check,598,No
9066-QRSDU,69,Yes,Yes,No internet service,One year,Electronic check,263,No
9112-WSNPU,35,Yes,No,No,Month-to-month,Electronic check,7055,No
5321-NTRKC,66,Yes,Yes,Yes,Two year,Bank transfer (automatic),7985,No
1363-TXLSL,1,Yes,No,No,Month-to-month,Electronic check,703,Yes
9507-EXLTT,1,Yes,No,Yes,Month-to-month,Bank transfer (automatic),7935,Yes
6933-VLYFX,31,No,No phone service,Yes,One year,Electronic check,5995,No
6017-PPLPX,20,Yes,No,No,Month-to-month,Electronic check,7045,Yes
4976-LNFVV,19,No,No phone service,No,Month-to-month,Credit card (automatic),343,No
5055-MGMGF,65,Yes,Yes,Yes,Month-to-month,Electronic check,10505,No
4641-FROLU,30,Yes,No,No internet service,Two year,Mailed check,193,No
2862-JVEOY,6,Yes,No,No internet service,One year,Mailed check,1915,No
2969-QWUBZ,2,No,No phone service,Yes,Month-to-month,Electronic check,514,No
9822-BIIGN,53,Yes,Yes,No,Month-to-month,Electronic check,7185,No
1534-OULXE,61,Yes,No,No,One year,Bank transfer (automatic),497,No
7136-RVDTZ,70,No,No phone service,Yes,One year,Electronic check,4525,Yes
2971-SGAFL,13,Yes,Yes,Yes,Month-to-month,Electronic check,7875,No
1480-IVEVR,35,Yes,Yes,No,One year,Bank transfer (automatic),816,No
2905-KFQUV,2,Yes,No,No,Month-to-month,Credit card (automatic),704,No
9391-YZEJW,62,Yes,Yes,Yes,One year,Bank transfer (automatic),94,No
0281-CNTZX,63,Yes,No,No internet service,Two year,Bank transfer (automatic),1995,No
6927-WTFIV,20,Yes,No,No,Month-to-month,Credit card (automatic),713,Yes
4118-CEVPF,35,Yes,Yes,Yes,One year,Bank transfer (automatic),1108,No
3398-ZOUAA,21,Yes,No,No,Month-to-month,Electronic check,691,Yes
9114-VEPUF,62,Yes,Yes,No,One year,Electronic check,961,No
7876-BEUTG,15,Yes,Yes,No,Month-to-month,Mailed check,488,No
2338-BQEZT,55,Yes,No,No,Month-to-month,Credit card (automatic),5055,No
0378-NHQXU,17,Yes,Yes,Yes,Month-to-month,Electronic check,8825,Yes
8241-JUIQO,61,Yes,No,No internet service,One year,Bank transfer (automatic),1945,No
4512-ZUIYL,2,Yes,No,No,Month-to-month,Bank transfer (automatic),70,Yes
9631-RXVJM,35,Yes,No,No internet service,Two year,Mailed check,1925,No
9584-EXCDZ,17,Yes,No,No,Month-to-month,Bank transfer (automatic),705,No
7969-AULMZ,21,Yes,Yes,Yes,Month-to-month,Electronic check,9735,Yes
5093-FEGLU,47,Yes,No,No internet service,Two year,Bank transfer (automatic),1965,No
2621-UDNLU,3,Yes,No,No internet service,Month-to-month,Mailed check,2085,No
7526-IVLYU,3,Yes,No,No internet service,Month-to-month,Mailed check,1965,No
2428-HYUNX,44,Yes,No,No internet service,Two year,Credit card (automatic),1935,No
3410-MHHUM,44,Yes,Yes,No,One year,Electronic check,944,No
0568-ONFPC,5,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),259,Yes
0733-VUNUW,24,Yes,Yes,No,Month-to-month,Bank transfer (automatic),5565,Yes
4550-EVXNY,1,Yes,No,No,Month-to-month,Electronic check,6965,Yes
2122-YWVYA,18,Yes,No,No,Month-to-month,Electronic check,754,No
2968-SSGAA,10,Yes,Yes,Yes,Month-to-month,Electronic check,1006,Yes
2296-DKZFP,65,Yes,No,No,Two year,Bank transfer (automatic),71,No
4844-JJWUY,1,Yes,No,No,Month-to-month,Electronic check,86,Yes
6777-TGHTM,53,Yes,Yes,Yes,One year,Credit card (automatic),10695,Yes
8909-BOLNL,3,Yes,No,No internet service,One year,Mailed check,212,No
6603-YRDCJ,33,Yes,No,No,Two year,Mailed check,6105,No
3229-USWAR,34,Yes,No,Yes,One year,Bank transfer (automatic),7995,No
2138-VFAPZ,14,Yes,No,No internet service,Two year,Mailed check,197,No
6131-JLWZM,13,Yes,No,No internet service,Month-to-month,Mailed check,203,No
4785-QRJHC,46,No,No phone service,Yes,One year,Bank transfer (automatic),599,Yes
0269-XFESX,23,Yes,Yes,No internet service,One year,Mailed check,2435,No
1709-EJDOX,47,Yes,No,No internet service,Two year,Mailed check,1975,No
4316-XCSLJ,17,Yes,No,No,Month-to-month,Mailed check,503,No
8610-WFCJF,49,Yes,Yes,Yes,Month-to-month,Electronic check,956,Yes
9693-XMUOB,59,No,No phone service,Yes,Month-to-month,Electronic check,5025,No
0383-CLDDA,69,Yes,Yes,Yes,Two year,Credit card (automatic),8535,No
4905-JEFDW,11,No,No phone service,Yes,One year,Electronic check,416,Yes
7881-INRLC,45,Yes,Yes,Yes,Month-to-month,Credit card (automatic),10085,Yes
8033-ATFAS,39,Yes,No,Yes,Month-to-month,Mailed check,5985,No
1635-NZATJ,71,Yes,Yes,No internet service,Two year,Credit card (automatic),2545,No
0562-HKHML,71,Yes,Yes,No internet service,Two year,Credit card (automatic),239,No
8277-RVRSV,33,Yes,Yes,No internet service,One year,Credit card (automatic),2415,No
9943-VSZUV,67,Yes,Yes,No,Month-to-month,Mailed check,757,No
0117-LFRMW,37,No,No phone service,No,Month-to-month,Bank transfer (automatic),402,Yes
6172-FECYY,49,Yes,Yes,Yes,Month-to-month,Electronic check,845,Yes
7054-ENNGU,9,Yes,No,No,Month-to-month,Mailed check,5085,No
1455-HFBXA,52,Yes,Yes,No,Two year,Credit card (automatic),916,No
9402-CXWPL,70,Yes,Yes,Yes,One year,Electronic check,989,No
1628-BIZYP,1,Yes,No,No,Month-to-month,Electronic check,85,No
1965-AKTSX,14,Yes,Yes,No,Month-to-month,Electronic check,7895,Yes
4786-UKSNZ,1,Yes,No,No internet service,Month-to-month,Mailed check,202,Yes
5343-SGUBI,52,Yes,Yes,No,One year,Mailed check,802,No
0856-NAOES,6,Yes,No,Yes,Month-to-month,Mailed check,609,No
1976-AZZPJ,7,No,No phone service,No,Month-to-month,Mailed check,342,No
7248-VZQLC,47,Yes,Yes,No,Month-to-month,Bank transfer (automatic),852,Yes
6156-UZDLF,26,Yes,No,No,One year,Credit card (automatic),8715,No
3099-OONVS,25,Yes,No,No,Month-to-month,Electronic check,543,No
9500-WBGRP,69,Yes,No,No internet service,Two year,Mailed check,191,No
5183-KLYEM,72,Yes,Yes,Yes,Two year,Credit card (automatic),11275,No
5144-PQCDZ,4,Yes,No,No internet service,Month-to-month,Mailed check,1995,No
8514-VZHEB,59,Yes,No,No internet service,Two year,Mailed check,195,No
6625-IUTTT,67,Yes,No,No,Two year,Bank transfer (automatic),6555,No
9355-NPPFS,26,Yes,No,No,Month-to-month,Electronic check,788,No
0068-FIGTF,27,Yes,No,Yes,One year,Mailed check,782,No
5965-GGPRW,72,Yes,Yes,Yes,Two year,Bank transfer (automatic),10525,No
8035-PWSEV,6,Yes,No,No,Month-to-month,Electronic check,8925,No
1840-BIUOG,20,Yes,Yes,Yes,One year,Electronic check,687,No
1356-MKYSK,6,Yes,No,Yes,Month-to-month,Credit card (automatic),7865,No
6080-LNESI,51,Yes,Yes,No internet service,Two year,Mailed check,2475,No
1830-IPXVJ,61,Yes,No,No internet service,Two year,Credit card (automatic),1975,No
5828-DWPIL,62,Yes,Yes,No,Month-to-month,Electronic check,891,No
8398-TBIYD,72,Yes,Yes,No,Two year,Bank transfer (automatic),847,No
0011-IGKFF,13,Yes,No,Yes,Month-to-month,Electronic check,98,Yes
9912-GVSEQ,26,Yes,Yes,No,Month-to-month,Electronic check,9385,Yes
5383-MMTWC,8,Yes,Yes,No,Month-to-month,Electronic check,84,Yes
9971-ZWPBF,34,Yes,Yes,Yes,Month-to-month,Electronic check,1089,No
4712-AUQZO,18,No,No phone service,No,Month-to-month,Mailed check,336,No
9711-FJTBX,56,Yes,No,No,One year,Mailed check,8585,No
2908-ZTPNF,36,No,No phone service,No,Month-to-month,Bank transfer (automatic),3485,No
7240-ETPTR,9,No,No phone service,Yes,Month-to-month,Electronic check,4875,Yes
2202-CUYXZ,1,Yes,No,Yes,Month-to-month,Electronic check,8485,Yes
5995-OIGLP,12,Yes,No,No,Month-to-month,Mailed check,5665,Yes
6261-RCVNS,42,Yes,No,No,One year,Credit card (automatic),739,Yes
7951-QKZPL,33,Yes,Yes,No internet service,Two year,Mailed check,245,Yes
1414-YADCW,70,Yes,No,No,Two year,Bank transfer (automatic),846,No
8756-RDDLT,68,No,No phone service,No,Month-to-month,Electronic check,4495,No
2862-PFNIK,1,No,No phone service,No,Month-to-month,Electronic check,247,No
5816-QVHRX,37,Yes,Yes,Yes,Month-to-month,Credit card (automatic),1003,No
6888-SBYAI,1,Yes,No,No,Month-to-month,Mailed check,507,No
7395-XWZOY,20,No,No phone service,Yes,Month-to-month,Credit card (automatic),55,No
7169-YWAMK,72,Yes,No,Yes,Two year,Bank transfer (automatic),684,No
3640-PHQXK,31,Yes,Yes,No,Month-to-month,Electronic check,899,Yes
6877-LGWXO,18,Yes,No,No,Month-to-month,Electronic check,7855,Yes
6859-RKMZJ,11,Yes,No,Yes,Month-to-month,Bank transfer (automatic),5505,No
2729-VNVAP,33,Yes,No,No internet service,Two year,Credit card (automatic),198,No
2957-JIRMN,62,Yes,Yes,Yes,One year,Electronic check,8445,No
2049-BAFNW,1,No,No phone service,No,Month-to-month,Mailed check,359,No
7163-OCEQI,22,Yes,Yes,Yes,One year,Mailed check,7865,No
